id_transacao,conta_origem,conta_destino,valor,aprovacao_IA,flag_controle_manual,descricao,data_hora
TX00005886,ACC002127,ACC000832,6958.69,SIM,NAO,Pagamento Manual,2025-08-08 05:15:06.353722
TX00002326,ACC001939,ACC000681,83359.55,NAO,SIM,Compra Cartão Crédito,2025-08-08 07:17:48.237670
TX00003253,ACC001089,ACC000946,6118.68,SIM,NAO,Transferência PIX,2025-08-08 07:42:40.773432
TX00005501,ACC001943,ACC000703,4082.45,SIM,NAO,Pagamento Boleto,2025-08-08 08:24:19.091646
TX00004814,ACC000017,ACC001241,6655.73,SIM,SIM,Transferência Internacional,2025-08-08 08:24:58.484219
TX00004696,ACC001002,ACC001280,2622.88,SIM,NAO,TED,2025-08-08 09:05:05.133445
TX00005679,ACC001809,ACC000171,2952.33,SIM,NAO,Pagamento Boleto,2025-08-08 09:17:03.983780
TX00005474,ACC001965,ACC000813,1917.05,NAO,NAO,Saque,2025-08-08 09:43:43.012747
TX00004844,ACC002329,ACC002488,5683.8,SIM,NAO,Estorno,2025-08-08 09:59:12.473247
TX00003938,ACC001293,ACC000641,5859.42,SIM,NAO,Compra Cripto,2025-08-08 10:07:26.629656
TX00005085,ACC001973,ACC001657,13147.33,SIM,NAO,Pagamento Cartório,2025-08-08 10:31:27.224666
TX00000260,ACC001920,ACC000663,16175.1,SIM,SIM,DOC,2025-08-08 10:49:21.802554
TX00002435,ACC002244,ACC001822,4078.22,SIM,NAO,Transferência Internacional,2025-08-08 11:02:40.015258
TX00001474,ACC000570,ACC001992,1798.4,SIM,NAO,TED,2025-08-08 11:20:36.942541
TX00002875,ACC002467,ACC000046,4308.53,SIM,NAO,Estorno,2025-08-08 12:19:10.288036
TX00004734,ACC000779,ACC002093,6845.01,SIM,NAO,Folha PGTO,2025-08-08 12:57:47.536853
TX00001868,ACC001386,ACC000687,5106.25,SIM,NAO,Pagamento Sem Comprovante,2025-08-08 13:32:43.657603
TX00000503,ACC000751,ACC002045,2926.11,SIM,NAO,Transferência Internacional,2025-08-08 13:41:38.741808
TX00001786,ACC001355,ACC001169,3034.92,SIM,NAO,TED - aluguéis,2025-08-08 14:29:55.482284
TX00000538,ACC001244,ACC002437,54055.88,SIM,NAO,Pagamento Manual,2025-08-08 16:02:24.911391
TX00001980,ACC000481,ACC000228,9209.84,SIM,NAO,Compra Cartão Crédito,2025-08-08 16:51:03.132384
TX00001151,ACC002059,ACC001676,2184.68,NAO,SIM,Reembolso,2025-08-08 18:18:47.415926
TX00005602,ACC001168,ACC001452,3670.37,SIM,NAO,Pagamento Boleto,2025-08-08 21:08:04.115550
TX00000231,ACC001683,ACC001212,5224.08,SIM,NAO,PIX - Fornecedor,2025-08-08 21:40:52.159486
TX00001344,ACC000984,ACC001774,11230.64,SIM,NAO,DOC,2025-08-08 21:51:20.258665
TX00004928,ACC000195,ACC001614,3097.97,SIM,NAO,PIX - Fornecedor,2025-08-08 22:48:17.869937
TX00002898,ACC001824,ACC000698,2829.65,SIM,NAO,TED - aluguéis,2025-08-09 01:48:40.912247
TX00004545,ACC001687,ACC000322,7141.38,SIM,NAO,Tarifa Bancária,2025-08-09 03:35:09.432577
TX00002336,ACC001338,ACC002133,224408.57,SIM,NAO,Tarifa Bancária,2025-08-09 04:06:39.003191
TX00000821,ACC000847,ACC000678,3782.88,SIM,NAO,Saque,2025-08-09 04:36:20.723074
TX00000327,ACC001530,ACC000919,3683.64,SIM,NAO,Pagamento Sem Comprovante,2025-08-09 04:53:11.384878
TX00003555,ACC001659,ACC000975,6060.93,SIM,NAO,Pagamento Sem Comprovante,2025-08-09 05:01:20.508836
TX00004915,ACC000306,ACC002300,3854.49,SIM,NAO,Pagamento Cartório,2025-08-09 05:07:33.967557
TX00001810,ACC000012,ACC001342,1911.02,SIM,NAO,Compra Cartão Crédito,2025-08-09 06:06:11.360729
TX00000533,ACC001882,ACC002441,3345.26,SIM,NAO,PIX - Serviços,2025-08-09 07:03:34.897969
TX00004405,ACC001716,ACC001593,4916.36,SIM,NAO,Pagamento Noturno,2025-08-09 07:10:28.245267
TX00004482,ACC000968,ACC001113,9954.76,SIM,SIM,Compra Cartão Crédito,2025-08-09 07:15:36.255190
TX00002453,ACC001754,ACC002205,3569.92,SIM,NAO,Tarifa Bancária,2025-08-09 07:45:32.301310
TX00002940,ACC001179,ACC001981,1976.24,SIM,NAO,Transferência Internacional,2025-08-09 07:48:47.371665
TX00000009,ACC000331,ACC000090,5519.51,SIM,NAO,Folha PGTO,2025-08-09 08:33:49.856265
TX00003256,ACC002275,ACC001041,6933.61,NAO,NAO,Reembolso,2025-08-09 08:41:41.235882
TX00002033,ACC001677,ACC000749,1417.6,SIM,SIM,Pagamento Manual,2025-08-09 08:43:33.889216
TX00004393,ACC001757,ACC002319,4695.97,SIM,NAO,Folha PGTO,2025-08-09 09:32:56.982726
TX00000251,ACC000338,ACC000421,2477.08,SIM,NAO,PIX - Fornecedor,2025-08-09 09:49:20.326824
TX00003739,ACC001190,ACC000416,4798.11,SIM,NAO,TED - consultoria,2025-08-09 11:17:54.432912
TX00003208,ACC001737,ACC001147,6783.9,SIM,NAO,PIX - Serviços,2025-08-09 11:18:57.309950
TX00000991,ACC000475,ACC002205,9039.66,SIM,NAO,Transferência PIX,2025-08-09 11:45:50.699341
TX00005382,ACC001855,ACC001153,304565.78,SIM,NAO,Transferência PIX,2025-08-09 12:11:38.402603
TX00004897,ACC000187,ACC000448,4079.06,SIM,SIM,Pagamento Boleto,2025-08-09 13:00:57.976503
TX00004831,ACC001095,ACC002419,5853.35,SIM,NAO,Pagamento Boleto,2025-08-09 13:12:28.037148
TX00002984,ACC001004,ACC000023,2858.42,SIM,NAO,Pagamento Boleto,2025-08-09 13:30:46.824588
TX00005834,ACC000179,ACC000913,2179.71,SIM,NAO,Compra Cartão Crédito,2025-08-09 13:53:02.003045
TX00004487,ACC000367,ACC000246,9578.04,SIM,NAO,TED,2025-08-09 14:28:51.562922
TX00000319,ACC001501,ACC000866,5039.88,SIM,NAO,PIX - Fornecedor,2025-08-09 14:35:21.657336
TX00005064,ACC000008,ACC002408,6093.51,SIM,NAO,DOC,2025-08-09 14:50:46.983280
TX00000478,ACC002225,ACC002244,2656.78,SIM,NAO,PIX - Serviços,2025-08-09 15:38:18.590460
TX00000798,ACC001527,ACC001014,10186.31,SIM,NAO,Pagamento Cartório,2025-08-09 15:55:41.364350
TX00004448,ACC000817,ACC000387,6422.54,SIM,NAO,TED - consultoria,2025-08-09 16:51:23.073980
TX00001581,ACC000459,ACC002221,7304.21,SIM,NAO,PIX - Fornecedor,2025-08-09 17:10:33.009002
TX00003653,ACC001550,ACC000367,4679.17,SIM,NAO,TED,2025-08-09 17:26:18.709045
TX00003239,ACC001879,ACC000657,200616.97,SIM,SIM,DOC,2025-08-09 17:45:57.121973
TX00004739,ACC000599,ACC002380,83423.31,SIM,SIM,Pagamento Manual,2025-08-09 19:04:53.663774
TX00000155,ACC001258,ACC001996,7079.51,NAO,NAO,Transferência PIX,2025-08-09 19:05:17.963687
TX00003823,ACC001163,ACC001942,3449.11,SIM,NAO,Pagamento Noturno,2025-08-09 19:41:08.617534
TX00004326,ACC001631,ACC002439,41491.59,SIM,NAO,Folha PGTO,2025-08-09 20:04:11.280507
TX00001319,ACC002110,ACC000804,251150.88,SIM,NAO,PIX - Fornecedor,2025-08-09 20:14:59.460165
TX00004504,ACC001711,ACC001465,2386.07,SIM,NAO,Pagamento Noturno,2025-08-09 22:15:20.925690
TX00001381,ACC000191,ACC001673,5929.49,SIM,NAO,Compra Cartão Crédito,2025-08-09 23:41:59.623051
TX00004214,ACC001258,ACC002062,13730.61,SIM,NAO,Saque,2025-08-09 23:59:51.064534
TX00001364,ACC001347,ACC001789,7925.21,SIM,NAO,PIX - Serviços,2025-08-10 01:39:50.051391
TX00005062,ACC000706,ACC002172,3430.35,SIM,NAO,Saque,2025-08-10 02:01:37.493137
TX00002348,ACC000831,ACC001156,1873.22,SIM,NAO,PIX - Fornecedor,2025-08-10 02:13:12.346268
TX00001595,ACC001325,ACC000213,1991.22,SIM,SIM,Estorno,2025-08-10 02:42:22.084813
TX00001148,ACC000029,ACC002198,4562.68,SIM,NAO,Pagamento Noturno,2025-08-10 04:12:02.733815
TX00005792,ACC000052,ACC001095,2932.75,SIM,NAO,PIX - Fornecedor,2025-08-10 04:32:53.400909
TX00005957,ACC000496,ACC001522,12170.5,SIM,NAO,Transferência PIX,2025-08-10 04:36:33.965779
TX00000438,ACC000285,ACC000237,2732.69,SIM,NAO,Pagamento Cartório,2025-08-10 05:02:13.962537
TX00001042,ACC002162,ACC000471,5160.43,SIM,NAO,Transferência PIX,2025-08-10 05:36:13.120355
TX00000664,ACC000578,ACC000839,6676.58,SIM,NAO,Reembolso,2025-08-10 08:16:01.429192
TX00003299,ACC000457,ACC002095,3316.96,NAO,NAO,DOC,2025-08-10 08:31:25.824291
TX00002830,ACC002151,ACC000498,1616.08,NAO,NAO,TED - consultoria,2025-08-10 09:01:15.634623
TX00001127,ACC000588,ACC001778,2735.39,SIM,NAO,PIX - Serviços,2025-08-10 09:11:20.179316
TX00000560,ACC002221,ACC001644,6203.76,SIM,SIM,Pagamento Boleto,2025-08-10 09:34:04.310947
TX00005733,ACC002373,ACC001000,2505.54,SIM,NAO,Compra Cripto,2025-08-10 09:57:09.141692
TX00004563,ACC001595,ACC001911,6591.53,SIM,SIM,TED,2025-08-10 11:19:34.959850
TX00000165,ACC000564,ACC000843,1505.3,NAO,NAO,DOC,2025-08-10 12:21:51.169800
TX00005882,ACC000848,ACC001759,9792.86,NAO,NAO,Reembolso,2025-08-10 13:10:11.384181
TX00003117,ACC001498,ACC000528,4827.66,SIM,NAO,TED - aluguéis,2025-08-10 13:55:45.195560
TX00005531,ACC001161,ACC001156,3673.96,SIM,NAO,TED - aluguéis,2025-08-10 13:57:49.343597
TX00003626,ACC000451,ACC001615,3197.62,SIM,NAO,TED - aluguéis,2025-08-10 14:11:06.405583
TX00004778,ACC002169,ACC000744,7067.95,SIM,NAO,Compra Cartão Crédito,2025-08-10 14:23:48.264293
TX00000992,ACC000418,ACC002383,5499.85,SIM,NAO,Transferência Internacional,2025-08-10 14:28:33.311022
TX00002071,ACC000400,ACC001227,5773.58,SIM,NAO,Transferência PIX,2025-08-10 16:51:55.503026
TX00003107,ACC002131,ACC000929,3681.11,SIM,NAO,Transferência PIX,2025-08-10 17:40:05.479252
TX00005619,ACC001463,ACC000075,6099.79,SIM,NAO,TED - consultoria,2025-08-10 19:03:41.119692
TX00000611,ACC002194,ACC001192,13070.04,SIM,NAO,Folha PGTO,2025-08-10 19:04:40.556726
TX00003367,ACC002379,ACC000989,2219.04,SIM,NAO,PIX - Fornecedor,2025-08-10 19:04:54.353457
TX00000340,ACC000854,ACC000927,4465.56,SIM,NAO,Transferência PIX,2025-08-10 19:11:28.066016
TX00003858,ACC002201,ACC000167,6130.38,SIM,NAO,DOC,2025-08-10 19:15:54.174846
TX00000556,ACC001141,ACC001721,9759.91,SIM,NAO,Estorno,2025-08-10 19:32:26.847983
TX00000684,ACC000797,ACC001608,12755.45,SIM,NAO,Compra Cartão Crédito,2025-08-10 20:32:22.760688
TX00001599,ACC000685,ACC000752,3024.17,SIM,NAO,Pagamento Cartório,2025-08-10 23:09:36.733359
TX00005103,ACC001066,ACC001162,8075.54,SIM,NAO,TED - aluguéis,2025-08-11 01:17:44.483087
TX00005229,ACC002431,ACC000428,4496.67,SIM,NAO,TED - consultoria,2025-08-11 01:21:05.608283
TX00000729,ACC002398,ACC000772,2157.17,SIM,NAO,Estorno,2025-08-11 03:00:52.162541
TX00003019,ACC000476,ACC001002,8199.34,NAO,NAO,TED - consultoria,2025-08-11 04:14:06.919605
TX00005851,ACC002500,ACC000773,3362.08,NAO,NAO,Transferência PIX,2025-08-11 04:26:40.032428
TX00001815,ACC000944,ACC001882,8316.22,SIM,NAO,Tarifa Bancária,2025-08-11 04:48:52.077831
TX00002241,ACC000598,ACC002428,2580.62,SIM,NAO,Pagamento Sem Comprovante,2025-08-11 05:03:58.138745
TX00001972,ACC001108,ACC001685,2454.8,SIM,NAO,Tarifa Bancária,2025-08-11 05:13:37.459812
TX00004181,ACC000090,ACC000651,11281.54,NAO,NAO,Compra Cartão Crédito,2025-08-11 06:16:04.683817
TX00003276,ACC000740,ACC002390,1801.83,SIM,NAO,TED - consultoria,2025-08-11 07:46:09.534360
TX00001071,ACC000165,ACC001222,3998.79,SIM,NAO,Tarifa Bancária,2025-08-11 09:05:45.458745
TX00000661,ACC002449,ACC001930,5402.3,NAO,NAO,Pagamento Manual,2025-08-11 09:44:30.003580
TX00000812,ACC000004,ACC000549,1359.87,SIM,NAO,Compra Cripto,2025-08-11 10:20:59.596184
TX00003322,ACC000434,ACC001473,5495.26,SIM,NAO,PIX - Serviços,2025-08-11 10:33:22.959865
TX00001512,ACC001368,ACC000758,6217.34,SIM,SIM,Pagamento Cartório,2025-08-11 11:19:55.580769
TX00004861,ACC000932,ACC000762,9150.37,SIM,NAO,Folha PGTO,2025-08-11 11:30:44.436528
TX00000058,ACC000703,ACC002405,4179.05,NAO,NAO,TED,2025-08-11 11:31:32.310699
TX00000755,ACC000919,ACC002306,36374.08,NAO,NAO,Saque,2025-08-11 13:00:00.295418
TX00005630,ACC000566,ACC001188,5234.6,NAO,NAO,Compra Cartão Crédito,2025-08-11 14:16:53.792588
TX00004198,ACC000942,ACC000179,3019.05,SIM,NAO,Pagamento Cartório,2025-08-11 14:21:48.844145
TX00001988,ACC001867,ACC000520,116944.8,SIM,NAO,Saque,2025-08-11 14:23:09.246227
TX00003274,ACC000171,ACC001504,18082.79,SIM,NAO,Saque,2025-08-11 14:34:42.692904
TX00003402,ACC000930,ACC000810,8604.61,SIM,NAO,Compra Cartão Crédito,2025-08-11 15:07:05.783386
TX00001306,ACC002307,ACC000332,188861.74,SIM,NAO,Folha PGTO,2025-08-11 15:23:24.056977
TX00000446,ACC001626,ACC002007,8779.49,SIM,NAO,Pagamento Noturno,2025-08-11 17:19:12.104773
TX00001848,ACC001682,ACC001442,8392.78,SIM,SIM,Pagamento Manual,2025-08-11 17:20:48.017189
TX00001520,ACC000338,ACC002428,2705.62,NAO,SIM,Folha PGTO,2025-08-11 17:23:47.101251
TX00000887,ACC001773,ACC001323,7925.64,SIM,NAO,TED - consultoria,2025-08-11 20:16:37.092736
TX00004967,ACC000578,ACC000650,10056.21,SIM,NAO,Estorno,2025-08-11 20:54:03.986964
TX00005558,ACC001098,ACC001391,20552.93,SIM,SIM,TED - aluguéis,2025-08-11 20:56:08.751653
TX00005132,ACC000601,ACC001253,2374.06,SIM,NAO,DOC,2025-08-11 21:09:29.563497
TX00004065,ACC002436,ACC001208,7036.76,SIM,NAO,DOC,2025-08-11 21:37:20.229101
TX00002062,ACC000983,ACC002176,9908.5,SIM,NAO,TED - aluguéis,2025-08-11 23:21:06.061113
TX00003713,ACC000413,ACC002260,3373.71,SIM,NAO,Pagamento Sem Comprovante,2025-08-11 23:27:10.162519
TX00003839,ACC002033,ACC000836,3943.14,SIM,NAO,Pagamento Manual,2025-08-12 00:01:13.016809
TX00005504,ACC001523,ACC002430,4979.07,SIM,NAO,TED - aluguéis,2025-08-12 01:58:24.994967
TX00002193,ACC000119,ACC000700,5105.28,SIM,NAO,Saque,2025-08-12 05:38:28.200614
TX00001385,ACC002181,ACC002004,3551.47,SIM,NAO,Pagamento Noturno,2025-08-12 06:23:39.291695
TX00000130,ACC001723,ACC001446,4709.46,SIM,NAO,Pagamento Noturno,2025-08-12 06:28:15.736237
TX00002682,ACC002332,ACC001097,508311.25,SIM,SIM,Compra Cartão Crédito,2025-08-12 06:36:59.075452
TX00002878,ACC001999,ACC000848,1809.43,SIM,NAO,Pagamento Noturno,2025-08-12 06:42:28.614211
TX00003777,ACC000061,ACC001056,193907.62,SIM,SIM,Tarifa Bancária,2025-08-12 07:05:09.214660
TX00003627,ACC000595,ACC000902,3349.64,SIM,SIM,Transferência Internacional,2025-08-12 07:43:10.890743
TX00002357,ACC000161,ACC001987,2941.6,NAO,NAO,Pagamento Manual,2025-08-12 09:30:30.415947
TX00000136,ACC001364,ACC001470,6897.22,SIM,NAO,PIX - Fornecedor,2025-08-12 09:36:36.169834
TX00004987,ACC002040,ACC001556,73415.68,SIM,NAO,Transferência PIX,2025-08-12 09:50:25.563747
TX00000633,ACC000083,ACC001391,3373.63,SIM,NAO,PIX - Fornecedor,2025-08-12 10:02:01.702020
TX00000457,ACC002240,ACC000703,1441.19,SIM,SIM,Pagamento Cartório,2025-08-12 10:38:51.287552
TX00003862,ACC000567,ACC002160,4225.67,SIM,NAO,Tarifa Bancária,2025-08-12 13:04:46.383999
TX00003377,ACC001276,ACC001867,2358.43,SIM,SIM,Estorno,2025-08-12 13:24:43.982459
TX00003203,ACC000523,ACC000273,9448.05,SIM,SIM,Pagamento Sem Comprovante,2025-08-12 13:33:42.667792
TX00001055,ACC001824,ACC000058,3906.16,SIM,SIM,Pagamento Manual,2025-08-12 13:58:58.645494
TX00003937,ACC000071,ACC001670,9744.63,NAO,NAO,Folha PGTO,2025-08-12 14:14:50.905085
TX00002847,ACC000936,ACC002316,6466.14,SIM,NAO,Pagamento Manual,2025-08-12 14:28:12.697978
TX00000585,ACC001372,ACC000326,7281.85,SIM,NAO,Tarifa Bancária,2025-08-12 14:33:54.681686
TX00000921,ACC002205,ACC001850,20077.89,SIM,SIM,DOC,2025-08-12 14:52:35.658053
TX00001938,ACC002429,ACC000615,4029.45,SIM,NAO,Pagamento Cartório,2025-08-12 14:53:15.286471
TX00004591,ACC000552,ACC001448,4224.21,SIM,NAO,Tarifa Bancária,2025-08-12 14:56:48.553229
TX00000401,ACC001774,ACC001870,12836.64,SIM,NAO,Tarifa Bancária,2025-08-12 15:40:00.600681
TX00001588,ACC000515,ACC001360,119219.5,SIM,NAO,Folha PGTO,2025-08-12 16:02:23.915668
TX00004460,ACC001574,ACC000696,3529.66,SIM,NAO,Pagamento Noturno,2025-08-12 16:31:32.782981
TX00002098,ACC002294,ACC002444,11321.97,SIM,NAO,Compra Cartão Crédito,2025-08-12 17:00:46.423551
TX00002548,ACC000848,ACC002482,4166.0,SIM,NAO,TED - consultoria,2025-08-12 17:57:29.126025
TX00001383,ACC000700,ACC000829,11369.69,SIM,NAO,Estorno,2025-08-12 18:10:41.699097
TX00004803,ACC000827,ACC002161,2326.6,SIM,SIM,Transferência Internacional,2025-08-12 20:26:50.281608
TX00003395,ACC000797,ACC002482,8405.78,SIM,SIM,Pagamento Boleto,2025-08-12 20:53:26.662065
TX00002000,ACC000244,ACC000730,12739.22,SIM,SIM,PIX - Serviços,2025-08-12 21:53:22.613947
TX00005135,ACC002164,ACC001905,5427.48,SIM,NAO,Saque,2025-08-13 00:58:24.141360
TX00003024,ACC000558,ACC001856,10236.19,SIM,NAO,Saque,2025-08-13 01:39:56.500145
TX00003146,ACC001012,ACC001472,2171.11,SIM,NAO,Tarifa Bancária,2025-08-13 03:03:23.096803
TX00000810,ACC001756,ACC001821,6864.54,SIM,NAO,PIX - Fornecedor,2025-08-13 04:34:22.718167
TX00005488,ACC001773,ACC000389,5432.15,SIM,NAO,TED - aluguéis,2025-08-13 06:17:07.320107
TX00004067,ACC000838,ACC000785,7791.3,SIM,SIM,Pagamento Boleto,2025-08-13 06:30:18.268122
TX00003167,ACC002257,ACC002355,7425.99,SIM,SIM,Pagamento Boleto,2025-08-13 07:48:50.312160
TX00005468,ACC000058,ACC001501,1467.03,SIM,NAO,TED - consultoria,2025-08-13 08:37:29.434898
TX00005673,ACC000611,ACC000943,5356.97,SIM,NAO,TED,2025-08-13 11:16:35.602838
TX00001947,ACC000116,ACC001628,5228.33,SIM,NAO,TED,2025-08-13 11:28:47.946385
TX00003011,ACC001141,ACC001530,9269.24,SIM,NAO,PIX - Serviços,2025-08-13 12:34:06.259970
TX00003350,ACC002470,ACC001077,8431.56,SIM,NAO,Compra Cripto,2025-08-13 12:41:47.347808
TX00002905,ACC002042,ACC001205,2982.49,NAO,NAO,PIX - Fornecedor,2025-08-13 13:08:59.519983
TX00005809,ACC000574,ACC002289,7571.41,SIM,NAO,DOC,2025-08-13 13:31:54.828424
TX00004512,ACC002231,ACC000652,2099.42,SIM,NAO,Pagamento Manual,2025-08-13 13:53:38.388541
TX00003515,ACC002439,ACC002368,7641.84,NAO,NAO,Pagamento Boleto,2025-08-13 14:01:00.545922
TX00002052,ACC001954,ACC001479,3427.38,SIM,NAO,Pagamento Boleto,2025-08-13 14:44:42.436918
TX00005510,ACC000345,ACC002229,5148.31,SIM,NAO,Transferência Internacional,2025-08-13 15:53:51.487306
TX00002093,ACC000510,ACC002424,6172.26,SIM,NAO,Pagamento Cartório,2025-08-13 16:10:37.067662
TX00002155,ACC001032,ACC002048,3218.52,SIM,SIM,Saque,2025-08-13 16:18:27.595781
TX00004718,ACC001030,ACC000289,2078.19,NAO,NAO,Saque,2025-08-13 17:01:33.252549
TX00004876,ACC001860,ACC000463,2165.21,SIM,NAO,Transferência PIX,2025-08-13 17:52:19.378579
TX00000882,ACC000725,ACC001295,13209.96,SIM,NAO,Pagamento Noturno,2025-08-13 18:19:54.494006
TX00003123,ACC002343,ACC000799,3274.08,SIM,NAO,Estorno,2025-08-13 20:24:52.644962
TX00001108,ACC000128,ACC000167,3896.53,SIM,NAO,Tarifa Bancária,2025-08-13 20:27:45.484788
TX00004337,ACC001475,ACC001596,3737.97,NAO,NAO,Pagamento Cartório,2025-08-13 21:30:30.251006
TX00003735,ACC002094,ACC001674,9000.63,SIM,NAO,Transferência PIX,2025-08-13 22:25:53.131607
TX00002069,ACC000883,ACC000198,3794.86,SIM,NAO,Saque,2025-08-13 22:34:34.929982
TX00001072,ACC000182,ACC000811,103646.61,NAO,SIM,TED,2025-08-13 22:41:28.341424
TX00000449,ACC000617,ACC000373,8540.85,SIM,NAO,Transferência Internacional,2025-08-13 23:08:11.145856
TX00003448,ACC002372,ACC001710,1813.57,SIM,NAO,Pagamento Sem Comprovante,2025-08-14 00:47:19.393185
TX00001467,ACC002351,ACC000818,4875.11,NAO,NAO,Estorno,2025-08-14 01:25:03.685938
TX00002048,ACC000254,ACC000302,3731.14,SIM,NAO,Reembolso,2025-08-14 02:12:22.806994
TX00004462,ACC002225,ACC000660,3109.25,SIM,NAO,TED - consultoria,2025-08-14 04:29:16.421491
TX00002168,ACC000399,ACC002038,14745.69,SIM,NAO,Saque,2025-08-14 04:55:37.293486
TX00002060,ACC001487,ACC001688,145218.97,NAO,SIM,PIX - Serviços,2025-08-14 05:14:07.477422
TX00002846,ACC002460,ACC000056,6430.18,SIM,NAO,TED - consultoria,2025-08-14 06:43:23.327140
TX00000624,ACC000385,ACC001265,4804.88,SIM,NAO,Pagamento Boleto,2025-08-14 08:31:02.614259
TX00005473,ACC000902,ACC001382,10681.32,SIM,NAO,PIX - Serviços,2025-08-14 10:27:35.116052
TX00005775,ACC000426,ACC001097,7896.77,SIM,NAO,Saque,2025-08-14 10:31:08.683376
TX00003447,ACC001106,ACC001064,4694.9,SIM,SIM,PIX - Fornecedor,2025-08-14 10:37:01.659262
TX00002825,ACC000456,ACC000226,10029.48,SIM,NAO,TED - aluguéis,2025-08-14 12:31:58.324421
TX00001754,ACC002475,ACC002133,4486.51,SIM,NAO,Pagamento Sem Comprovante,2025-08-14 12:36:08.371668
TX00002722,ACC001493,ACC000871,5178.77,SIM,NAO,DOC,2025-08-14 12:52:22.647971
TX00004213,ACC001829,ACC002429,22643.6,SIM,NAO,Saque,2025-08-14 14:15:52.620240
TX00002989,ACC000836,ACC000996,12504.57,SIM,NAO,Compra Cripto,2025-08-14 14:26:33.698270
TX00004381,ACC001135,ACC002124,5237.73,SIM,NAO,DOC,2025-08-14 14:28:40.305931
TX00001012,ACC002204,ACC000887,4107.45,SIM,NAO,PIX - Serviços,2025-08-14 14:45:22.406467
TX00002365,ACC000399,ACC000186,4415.13,SIM,NAO,Compra Cartão Crédito,2025-08-14 15:36:23.879278
TX00000553,ACC000824,ACC002265,5084.27,SIM,NAO,PIX - Serviços,2025-08-14 17:33:35.273082
TX00005372,ACC002000,ACC002013,8437.7,SIM,NAO,Pagamento Sem Comprovante,2025-08-14 17:50:12.902388
TX00004566,ACC001724,ACC002401,74109.09,NAO,SIM,Tarifa Bancária,2025-08-14 18:58:19.110005
TX00003736,ACC000618,ACC000492,5200.15,SIM,NAO,Folha PGTO,2025-08-14 20:11:01.638049
TX00002871,ACC002344,ACC001579,15964.64,SIM,NAO,Reembolso,2025-08-14 20:44:00.508925
TX00005644,ACC000379,ACC000517,5989.6,SIM,NAO,PIX - Serviços,2025-08-14 21:49:13.203669
TX00002346,ACC001207,ACC000330,3676.11,NAO,NAO,Pagamento Cartório,2025-08-14 21:51:32.884342
TX00005127,ACC000046,ACC000533,11945.5,SIM,NAO,Compra Cartão Crédito,2025-08-14 23:35:19.176252
TX00001267,ACC000921,ACC000871,6260.28,SIM,NAO,Compra Cripto,2025-08-15 00:04:31.429292
TX00005583,ACC001216,ACC001318,1989.23,SIM,NAO,Tarifa Bancária,2025-08-15 00:12:27.382936
TX00003917,ACC002378,ACC001956,11972.1,SIM,NAO,Compra Cripto,2025-08-15 00:17:04.586755
TX00003157,ACC000850,ACC000275,58522.55,NAO,NAO,Pagamento Boleto,2025-08-15 00:30:18.874616
TX00004603,ACC001232,ACC001189,6458.08,SIM,SIM,Folha PGTO,2025-08-15 00:58:12.720066
TX00002667,ACC001566,ACC000735,4664.76,SIM,SIM,PIX - Serviços,2025-08-15 01:04:05.355215
TX00004472,ACC002300,ACC000271,3301.54,SIM,NAO,Pagamento Manual,2025-08-15 01:27:02.028837
TXSMURF25_0,ACC000626,ACC001400,3960.028561500972,SIM,NAO,Transferência PIX,2025-08-15 01:36:09.076632
TXSMURF25_1,ACC000626,ACC001400,2783.132683015279,SIM,NAO,Transferência PIX,2025-08-15 01:38:09.076632
TXSMURF25_2,ACC000626,ACC001400,3655.627533484052,SIM,NAO,Transferência PIX,2025-08-15 01:42:09.076632
TXSMURF25_3,ACC000626,ACC001400,3882.1941752911594,SIM,NAO,Transferência PIX,2025-08-15 01:45:09.076632
TXSMURF25_4,ACC000626,ACC001400,2993.359060974469,SIM,NAO,Transferência PIX,2025-08-15 01:47:09.076632
TX00004930,ACC000656,ACC000818,8632.98,SIM,NAO,Estorno,2025-08-15 02:14:28.914680
TX00005430,ACC001670,ACC001778,2224.47,SIM,NAO,Saque,2025-08-15 02:46:27.625900
TX00001495,ACC000349,ACC001504,12056.31,SIM,NAO,Transferência Internacional,2025-08-15 02:48:24.091040
TX00004372,ACC000911,ACC000425,8012.92,SIM,NAO,Pagamento Noturno,2025-08-15 03:51:01.572751
TX00002170,ACC001415,ACC001361,1687.04,SIM,NAO,Pagamento Cartório,2025-08-15 05:37:16.626614
TX00003284,ACC002223,ACC001149,8016.0,SIM,NAO,Transferência Internacional,2025-08-15 09:18:59.171635
TX00000110,ACC001029,ACC001546,6536.49,SIM,SIM,TED - aluguéis,2025-08-15 10:12:03.937003
TX00004674,ACC001744,ACC000585,4599.86,SIM,NAO,Reembolso,2025-08-15 11:42:03.526649
TX00005400,ACC000439,ACC000025,9675.71,SIM,SIM,Pagamento Sem Comprovante,2025-08-15 12:07:00.207700
TX00004812,ACC000141,ACC000742,5780.86,SIM,NAO,Pagamento Manual,2025-08-15 12:56:11.171559
TX00004585,ACC001271,ACC000973,12382.81,SIM,NAO,TED,2025-08-15 13:58:56.505843
